date,action,old_pos,new_pos,delta,price,forecast,equity
2012-04-03,ADD,2336.3457,2493.7262,157.3805,110.51,16.19,150307.34
2012-04-04,REDUCE,2493.7262,2313.4878,-180.2384,109.42,15.69,147576.02
2012-04-10,REDUCE,2313.4878,1809.6576,-503.8302,106.32,14.15,140408.7
2012-04-12,REDUCE,1809.6576,1539.1407,-270.5169,108.58,13.16,144500.28
2012-04-17,REDUCE,1539.1407,1368.0661,-171.0747,108.81,12.35,144849.47
2012-04-19,ADD,1368.0661,1509.5331,141.4671,107.74,12.88,143393.89
2012-04-30,ADD,1509.5331,1675.186,165.6529,109.42,13.46,145932.93
2012-05-02,ADD,1675.186,1807.0325,131.8465,109.78,14.01,146522.71
2012-05-04,REDUCE,1807.0325,1560.2007,-246.8317,107.18,13.06,141829.24
2012-05-09,ADD,1560.2007,1721.1549,160.9542,106.19,13.71,140291.24
2012-05-11,ADD,1721.1549,1855.1797,134.0248,106.09,14.11,140116.2
2012-05-17,REDUCE,1855.1797,1688.8637,-166.3161,102.38,13.17,133222.23
2012-05-21,REDUCE,1688.8637,1199.3504,-489.5132,103.24,10.99,134688.85
2012-05-24,ADD,1199.3504,1327.0159,127.6654,103.68,11.09,135214.29
2012-05-29,REDUCE,1327.0159,1207.0473,-119.9685,104.6,10.4,136428.89
2012-06-01,REDUCE,1207.0473,860.4755,-346.5719,100.26,8.45,131197.43
2012-06-06,REDUCE,860.4755,594.8211,-265.6544,103.24,6.79,133762.26
2012-06-25,REDUCE,594.8211,498.9027,-95.9184,103.27,5.72,133776.41
2012-06-29,REDUCE,498.9027,404.9664,-93.9363,107.03,5.09,135651.73
2012-07-09,ADD,404.9664,515.6842,110.7178,106.41,5.79,135403.34
2012-07-20,ADD,515.6842,620.6766,104.9924,107.32,6.35,135869.7
2012-07-27,REDUCE,620.6766,507.8428,-112.8337,109.06,5.73,136948.35
2012-08-01,ADD,507.8428,604.6313,96.7885,108.2,6.32,136513.07
2012-08-10,ADD,604.6313,746.4923,141.861,110.75,7.33,138058.37
2012-08-14,ADD,746.4923,855.0996,108.6073,110.72,7.95,138029.02
2012-08-17,ADD,855.0996,1016.6625,161.5629,111.81,8.85,138963.68
2012-08-21,ADD,1016.6625,1151.0006,134.3381,111.48,9.55,138627.92
2012-08-27,ADD,1151.0006,1331.7236,180.723,111.31,10.48,138428.73
2012-08-29,ADD,1331.7236,1503.5807,171.8571,111.28,11.23,138397.26
2012-09-05,ADD,1503.5807,1735.0116,231.4309,110.81,12.18,137687.94
2012-09-06,REDUCE,1735.0116,1186.628,-548.3836,113.06,10.14,141590.11
2012-09-10,ADD,1186.628,1332.3407,145.7127,112.85,10.72,141347.49
2012-09-12,ADD,1332.3407,1494.9095,162.5687,113.55,11.51,142269.51
2012-09-13,REDUCE,1494.9095,1306.9005,-188.009,115.28,10.84,144855.75
2012-09-17,ADD,1306.9005,1491.6584,184.7579,115.39,11.67,145009.94
2012-09-19,ADD,1491.6584,1693.9988,202.3404,115.36,12.66,144963.0
2012-09-21,ADD,1693.9988,1929.361,235.3622,115.32,13.69,144894.6
2012-09-27,REDUCE,1929.361,1771.1008,-158.2602,114.35,13.47,143018.45
2012-10-01,ADD,1771.1008,1942.5934,171.4926,114.12,14.11,142612.45
2012-10-03,ADD,1942.5934,2153.0896,210.4962,114.71,14.9,143748.85
2012-10-05,ADD,2153.0896,2332.0722,178.9825,115.54,15.49,145536.19
2012-10-16,REDUCE,2332.0722,2092.0009,-240.0713,115.06,14.89,144429.92
2012-10-18,ADD,2092.0009,2332.1029,240.102,115.28,15.6,144893.08
2012-10-19,REDUCE,2332.1029,1774.2896,-557.8133,113.36,13.61,140412.93
2012-10-23,REDUCE,1774.2896,1615.3186,-158.971,111.8,13.1,137649.41
2012-10-26,ADD,1615.3186,1783.3629,168.0443,111.75,13.7,137560.06
2012-11-07,REDUCE,1783.3629,1172.8941,-610.4688,110.46,10.74,135262.01
2012-11-19,REDUCE,1172.8941,804.1756,-368.7185,109.99,8.36,134714.86
2012-11-30,ADD,804.1756,939.6721,135.4965,112.38,8.62,136634.89
2012-12-05,ADD,939.6721,1065.3606,125.6886,111.87,9.12,136152.02
2012-12-10,ADD,1065.3606,1222.6268,157.2662,112.63,9.71,136969.01
2012-12-14,ADD,1222.6268,1368.0735,145.4467,112.34,10.25,136611.35
2012-12-17,REDUCE,1368.0735,1221.159,-146.9146,113.66,9.72,138417.61
2012-12-31,REDUCE,1221.159,946.3196,-274.8394,113.39,8.58,138079.7
2013-01-02,REDUCE,946.3196,641.1402,-305.1794,116.29,7.05,140829.82
2013-01-07,ADD,641.1402,782.3177,141.1776,116.22,7.86,140783.89
2013-01-10,ADD,782.3177,896.8938,114.5761,117.1,8.56,141475.24
2013-01-14,ADD,896.8938,1026.7312,129.8374,117.02,9.24,141396.69
2013-01-16,ADD,1026.7312,1167.4889,140.7576,117.08,9.96,141462.14
2013-01-18,ADD,1167.4889,1292.7706,125.2817,118.1,10.59,142651.94
2013-01-23,ADD,1292.7706,1459.7183,166.9477,118.93,11.38,143722.42
2013-01-25,ADD,1459.7183,1632.2467,172.5284,119.63,12.2,144745.1
2013-01-29,ADD,1632.2467,1845.4739,213.2272,119.95,13.14,145278.0
2013-01-31,ADD,1845.4739,1997.2961,151.8222,119.19,13.83,143867.41
2013-02-04,REDUCE,1997.2961,1696.997,-300.2991,119.06,12.81,143612.91
2013-02-07,ADD,1696.997,1838.9932,141.9962,120.19,13.59,145531.54
2013-02-11,ADD,1838.9932,2043.6812,204.688,120.84,14.45,146717.58
2013-02-13,ADD,2043.6812,2327.7314,284.0503,121.14,15.58,147335.95
2013-02-14,ADD,2327.7314,2484.537,156.8055,121.25,16.16,147595.29
2013-02-20,REDUCE,2484.537,2169.4233,-315.1137,120.5,15.2,145716.15
2013-02-22,REDUCE,2169.4233,1980.7325,-188.6908,120.93,14.86,146666.1
2013-02-25,REDUCE,1980.7325,1474.7462,-505.9864,118.63,12.69,142108.43
2013-02-27,REDUCE,1474.7462,1320.0959,-154.6502,120.95,12.18,145525.25
2013-03-01,ADD,1320.0959,1486.2695,166.1735,121.11,12.9,145735.44
2013-03-06,ADD,1486.2695,1660.9067,174.6372,123.01,13.68,148563.71
2013-03-08,ADD,1660.9067,1866.9724,206.0657,123.76,14.63,149806.78
2013-03-12,ADD,1866.9724,2100.0775,233.1052,123.95,15.6,150163.62
2013-03-14,ADD,2100.0775,2322.7284,222.6509,124.79,16.59,151919.19
2013-03-15,ADD,2322.7284,2477.1363,154.4079,124.62,17.14,151536.59
2013-03-28,ADD,2477.1363,2754.0395,276.9032,125.29,18.58,153200.65
2013-04-02,ADD,2754.0395,2911.1437,157.1042,125.41,19.24,153530.93
2013-04-03,REDUCE,2911.1437,2649.4917,-261.652,124.14,18.27,149829.19
2013-04-09,ADD,2649.4917,2889.3672,239.8754,125.36,19.31,153049.93
2013-04-10,REDUCE,2889.3672,2546.3503,-343.0169,126.89,18.14,157486.44
2013-04-11,ADD,2546.3503,2766.8943,220.544,127.31,18.72,158545.57
2013-04-15,REDUCE,2766.8943,1697.0744,-1069.8199,124.05,14.7,149539.46
2013-04-16,REDUCE,1697.0744,1412.7535,-284.3209,125.89,13.79,152647.46
2013-04-25,ADD,1412.7535,1521.0028,108.2492,126.77,14.16,153901.59
2013-04-29,ADD,1521.0028,1646.8081,125.8054,127.4,14.78,154850.42
2013-05-06,ADD,1646.8081,1797.4955,150.6873,129.38,15.47,158116.59
2013-05-08,ADD,1797.4955,2000.5615,203.0661,130.63,16.4,160359.09
2013-05-10,ADD,2000.5615,2221.0365,220.4749,130.68,17.42,160471.1
2013-05-13,ADD,2221.0365,2374.3221,153.2856,130.79,18.04,160701.92
2013-05-16,ADD,2374.3221,2530.5462,156.2241,132.23,18.65,164119.83
2013-05-20,ADD,2530.5462,2673.5525,143.0064,133.5,19.31,167337.53
2013-05-21,ADD,2673.5525,2841.8684,168.3159,133.69,20.0,167850.65
2013-05-31,REDUCE,2841.8684,2579.3568,-262.5116,130.72,19.59,159396.21
2013-06-05,REDUCE,2579.3568,2300.7553,-278.6015,128.97,18.78,154899.22
2013-06-06,REDUCE,2300.7553,2132.918,-167.8373,130.14,18.34,157585.55
2013-06-07,REDUCE,2132.918,1952.038,-180.88,131.8,17.41,161116.57
2013-06-10,ADD,1952.038,2111.8963,159.8583,131.8,17.93,161116.57
2013-06-13,REDUCE,2111.8963,1691.8275,-420.0688,131.32,16.26,160120.14
2013-06-20,REDUCE,1691.8275,1246.5015,-445.326,127.48,13.73,153612.16
2013-06-26,REDUCE,1246.5015,1151.1385,-95.363,128.75,13.17,155194.53
2013-06-28,ADD,1151.1385,1250.3295,99.191,128.97,13.54,155453.64
2013-07-03,ADD,1250.3295,1411.33,161.0005,129.66,14.27,156318.11
2013-07-10,ADD,1411.33,1542.6502,131.3202,132.81,14.74,160754.68
2013-07-11,REDUCE,1542.6502,1434.9965,-107.6537,134.62,14.26,163545.2
2013-07-12,ADD,1434.9965,1549.2228,114.2263,134.67,14.74,163625.94
2013-07-16,ADD,1549.2228,1713.3798,164.157,134.68,15.55,163638.35
2013-07-18,ADD,1713.3798,1880.7233,167.3435,135.77,16.4,165498.11
2013-07-19,ADD,1880.7233,2010.2045,129.4813,136.01,16.95,165951.73
2013-07-22,ADD,2010.2045,2137.4453,127.2408,136.27,17.52,166484.95
2013-07-24,ADD,2137.4453,2333.1039,195.6586,135.48,18.4,164800.82
2013-07-26,ADD,2333.1039,2603.8022,270.6983,135.96,19.54,165907.6
2013-07-30,ADD,2603.8022,2778.731,174.9288,135.54,20.0,164818.98
2013-08-05,ADD,2778.731,2932.6349,153.9039,137.24,20.0,169532.63
2013-08-12,ADD,2932.6349,3111.0351,178.4002,135.96,20.0,165784.01
2013-08-15,REDUCE,3111.0351,2837.5504,-273.4847,133.76,20.0,158955.84
2013-08-22,REDUCE,2837.5504,2671.6357,-165.9147,133.51,20.0,158225.8
2013-08-26,ADD,2671.6357,2858.9218,187.2861,133.46,20.0,158097.02
2013-08-27,REDUCE,2858.9218,2401.7673,-457.1545,131.31,18.87,151959.95
2013-08-30,ADD,2401.7673,2563.8261,162.0587,131.57,19.48,152577.87
2013-09-04,REDUCE,2563.8261,2420.4871,-143.339,133.26,18.75,156906.48
2013-09-05,ADD,2420.4871,2577.4136,156.9265,133.43,19.12,157315.04
2013-09-12,ADD,2577.4136,2788.196,210.7824,135.83,19.34,163510.88
2013-09-16,ADD,2788.196,2957.9986,169.8026,136.92,19.94,166559.28
2013-09-18,REDUCE,2957.9986,2799.8562,-158.1425,139.13,19.27,173075.4
2013-09-19,ADD,2799.8562,3015.5054,215.6492,138.89,19.78,172422.9
2013-10-04,REDUCE,3015.5054,2836.3335,-179.1719,136.44,19.66,165036.3
2013-10-08,REDUCE,2836.3335,2451.488,-384.8455,133.69,18.14,157222.58
2013-10-10,REDUCE,2451.488,1531.0462,-920.4418,136.67,14.44,164530.66
2013-10-14,ADD,1531.0462,1702.7241,171.678,138.1,14.85,166719.95
2013-10-16,REDUCE,1702.7241,1517.9066,-184.8175,139.01,14.07,168274.45
2013-10-18,ADD,1517.9066,1642.9212,125.0146,140.89,14.52,171119.3
2013-10-22,ADD,1642.9212,1825.6578,182.7366,141.71,15.36,172473.2
2013-10-24,ADD,1825.6578,1980.7699,155.1121,141.5,16.1,172089.77
2013-10-28,ADD,1980.7699,2229.7269,248.957,142.37,17.1,173817.99
2013-10-30,ADD,2229.7269,2387.644,157.9172,142.42,17.73,173926.08
2013-11-01,ADD,2387.644,2594.9953,207.3512,142.36,18.72,173771.79
2013-11-04,ADD,2594.9953,2739.1501,144.1549,142.86,19.25,175071.54
2013-11-06,ADD,2739.1501,2930.6602,191.51,143.13,20.0,175824.0
2013-11-07,REDUCE,2930.6602,2498.8098,-431.8504,141.32,18.38,170520.45
2013-11-08,REDUCE,2498.8098,2105.1171,-393.6927,143.23,17.18,175284.72
2013-11-11,ADD,2105.1171,2294.279,189.1619,143.25,17.73,175335.79
2013-11-14,ADD,2294.279,2522.7504,228.4714,144.83,18.65,178950.08
2013-11-15,ADD,2522.7504,2668.7086,145.9582,145.46,19.17,180539.7
2013-11-19,ADD,2668.7086,2884.4847,215.7762,144.64,20.0,178340.67
2013-11-25,ADD,2884.4847,3068.0223,183.5376,145.93,20.0,182069.07
2013-11-29,ADD,3068.0223,3322.5596,254.5373,146.23,20.0,182986.21
2013-12-06,REDUCE,3322.5596,3139.9102,-182.6495,146.18,20.0,182825.19
2013-12-09,ADD,3139.9102,3312.2684,172.3583,146.55,20.0,183992.26
2013-12-11,REDUCE,3312.2684,3090.7812,-221.4872,144.38,20.0,176820.46
2013-12-18,REDUCE,3090.7812,2611.5794,-479.2018,146.79,19.69,184261.57
2013-12-19,ADD,2611.5794,2839.1873,227.6079,146.62,20.0,183818.56
2013-12-24,ADD,2839.1873,3037.2413,198.0541,148.59,20.0,189399.42
2013-12-27,ADD,3037.2413,3213.1524,175.9111,149.34,20.0,191669.29
2014-01-09,ADD,3213.1524,3460.9998,247.8474,149.17,20.0,191121.09
2014-01-13,REDUCE,3460.9998,3149.7882,-311.2116,147.58,20.0,185639.19
2014-01-14,REDUCE,3149.7882,2867.5933,-282.1949,149.19,20.0,190704.82
2014-01-16,ADD,2867.5933,3085.9979,218.4046,149.8,20.0,192451.78
2014-01-22,ADD,3085.9979,3261.3669,175.369,149.7,20.0,192150.98
2014-01-24,REDUCE,3261.3669,2318.3531,-943.0137,145.31,18.48,177819.3
2014-01-30,REDUCE,2318.3531,1992.1353,-326.2178,145.58,17.44,178459.66
2014-02-03,REDUCE,1992.1353,1578.2393,-413.896,141.47,15.24,170271.71
2014-02-06,REDUCE,1578.2393,1376.4917,-201.7475,144.16,14.17,174515.03
2014-02-14,ADD,1376.4917,1502.9618,126.4701,149.47,14.33,181827.27
2014-02-19,ADD,1502.9618,1633.9751,131.0133,148.66,14.89,180606.57
2014-02-21,ADD,1633.9751,1766.1862,132.2111,149.37,15.49,181761.09
2014-02-25,ADD,1766.1862,1932.801,166.6148,150.14,16.18,183124.0
2014-02-27,ADD,1932.801,2104.9546,172.1536,150.94,16.92,184662.67
2014-02-28,ADD,2104.9546,2235.8792,130.9247,151.32,17.4,185466.16
2014-03-04,REDUCE,2235.8792,1922.3653,-313.5139,152.37,16.24,187808.96
2014-03-05,ADD,1922.3653,2089.996,167.6307,152.5,16.76,188074.45
2014-03-07,ADD,2089.996,2354.1774,264.1814,152.92,17.83,188940.26
2014-03-10,ADD,2354.1774,2491.7445,137.5671,152.84,18.38,188749.08
2014-03-12,ADD,2491.7445,2661.0294,169.2849,152.12,19.14,186967.95
2014-03-13,REDUCE,2661.0294,2414.0024,-247.027,150.42,18.2,182428.9
2014-03-21,ADD,2414.0024,2579.2561,165.2537,151.91,18.78,186040.36
2014-03-27,ADD,2579.2561,2775.2458,195.9896,150.59,19.6,182631.32
2014-04-02,ADD,2775.2458,2940.4527,165.2069,154.1,19.81,192367.42
2014-04-04,REDUCE,2940.4527,2691.0033,-249.4494,152.08,18.91,186417.91
2014-04-07,REDUCE,2691.0033,2412.4302,-278.5731,150.39,18.11,181895.16
2014-04-09,REDUCE,2412.4302,2205.7872,-206.643,152.64,17.41,187307.77
2014-04-10,REDUCE,2205.7872,1628.2966,-577.4905,149.43,14.74,180235.36
2014-04-14,REDUCE,1628.2966,1517.7968,-110.4999,149.25,14.44,179943.15
2014-04-22,ADD,1517.7968,1684.2272,166.4305,153.29,14.83,186072.68
2014-04-24,ADD,1684.2272,1865.724,181.4968,153.24,15.58,185990.23
2014-04-30,ADD,1865.724,2074.7037,208.9797,153.63,16.35,186720.91
2014-05-02,ADD,2074.7037,2318.8038,244.1001,153.43,17.23,186297.71
2014-05-08,ADD,2318.8038,2468.9833,150.1795,153.12,17.74,185578.78
2014-05-14,ADD,2468.9833,2657.8447,188.8614,154.25,18.2,188358.61
2014-05-15,REDUCE,2657.8447,2510.5628,-147.2819,152.89,17.74,184759.03
2014-05-20,ADD,2510.5628,2662.0663,151.5035,153.01,18.23,185066.3
2014-05-21,REDUCE,2662.0663,2488.3349,-173.7314,154.3,17.73,188497.79
2014-05-22,ADD,2488.3349,2652.8183,164.4835,154.68,18.13,189431.67
2014-05-28,ADD,2652.8183,2988.6733,335.8549,156.14,19.05,193305.86
2014-05-30,ADD,2988.6733,3269.1432,280.4699,157.2,19.89,196475.49
2014-06-03,ADD,3269.1432,3486.2589,217.1157,157.3,20.0,196795.64
2014-06-06,ADD,3486.2589,3677.6654,191.4066,159.4,20.0,204134.09
2014-06-10,ADD,3677.6654,3933.6336,255.9681,159.58,20.0,204794.02
2014-06-13,REDUCE,3933.6336,3738.3558,-195.2778,158.38,20.0,200076.31
2014-06-17,ADD,3738.3558,3969.7121,231.3563,158.95,20.0,202211.25
2014-06-20,ADD,3969.7121,4217.1482,247.4361,160.62,20.0,208847.15
2014-06-30,ADD,4217.1482,4538.5041,321.3559,160.44,20.0,208086.55
2014-07-17,REDUCE,4538.5041,4057.2008,-481.3032,160.44,20.0,208049.43
2014-07-18,REDUCE,4057.2008,3595.6369,-461.5639,162.08,20.0,214701.19
2014-07-21,ADD,3595.6369,3794.9542,199.3173,161.77,20.0,213610.69
2014-07-24,ADD,3794.9542,4088.1618,293.2076,162.85,20.0,217685.92
2014-07-31,REDUCE,4088.1618,3033.4416,-1054.7202,158.29,19.54,199052.45
2014-08-04,REDUCE,3033.4416,2802.2397,-231.202,158.94,19.29,201041.99
2014-08-08,REDUCE,2802.2397,2366.906,-435.3336,158.41,17.51,199548.68
2014-08-12,ADD,2366.906,2641.8365,274.9305,158.65,18.07,200111.45
2014-08-15,ADD,2641.8365,2808.0057,166.1692,160.44,18.33,204854.3
2014-08-21,ADD,2808.0057,3099.753,291.7473,163.54,18.97,213555.54
2014-08-22,ADD,3099.753,3275.6481,175.895,163.29,19.46,212767.74
